,dateTime,Ouverture,Chamb_Temp,Chamb_CO2,Lyon_Temp,Temp_1H
209,46800,1.0,19.225,616.25,-3.150000000000002,0.04999999999999716
210,50400,1.0,19.275,647.25,-2.674999999999997,-0.02499999999999858
211,54000,1.0,19.25,608.75,-2.0249999999999986,-0.05000000000000071
212,57600,1.0,19.2,624.0,-1.6750000000000007,0.10000000000000142
213,61200,1.0,19.3,674.5,-1.8249999999999993,-0.125
214,64800,1.0,19.175,660.25,-2.125,-0.125
215,68400,1.0,19.05,629.25,-2.4250000000000007,0.0
216,75600,1.0,18.925,646.5,-2.8249999999999993,0.07499999999999929
217,79200,1.0,19.0,773.0,-3.0500000000000007,0.125
218,82800,1.0,19.125,779.0,-3.25,0.25
219,0,1.0,19.375,834.0,-3.5749999999999993,0.4250000000000007
220,3600,1.0,19.8,992.666667,-4.166667000000002,0.2749999999999986
221,7200,1.0,20.075,1341.25,-4.549999999999999,-0.125
222,10800,1.0,19.95,1397.0,-4.549999999999999,-0.07499999999999929
223,14400,1.0,19.875,1275.0,-4.550000000000001,-0.14999999999999858
224,18000,1.0,19.725,1183.0,-4.450000000000001,-0.1750000000000007
225,21600,1.0,19.55,1212.75,-4.475000000000001,-0.11666700000000318
226,25200,1.0,19.433332999999998,1189.666667,-4.633332999999997,-0.10833299999999824
227,28800,1.0,19.325,1191.75,-4.6,0.1999999999999993
228,32400,1.0,19.525,1068.0,-4.624999999999998,0.375
229,36000,1.0,19.9,1072.75,-4.799999999999999,0.15000000000000213
230,39600,1.0,20.05,902.5,-4.950000000000001,-0.75
231,43200,1.0,19.3,516.75,-4.050000000000001,-0.375
232,46800,1.0,18.925,487.0,-3.5500000000000007,0.375
233,50400,1.0,19.3,594.5,-3.125,0.07499999999999929
234,54000,1.0,19.375,704.0,-3.0,0.02499999999999858
235,57600,1.0,19.4,963.25,-2.625,0.125
236,61200,1.0,19.525,1159.75,-2.549999999999997,0.07500000000000284
237,64800,1.0,19.6,1144.25,-2.7250000000000014,0.0
238,68400,1.0,19.6,1033.5,-2.8500000000000014,0.14999999999999858
239,72000,1.0,19.75,1129.75,-3.2250000000000014,0.05000000000000071
240,75600,1.0,19.8,1259.0,-3.5500000000000007,-0.1999999999999993
241,79200,1.0,19.6,1080.25,-3.5,-0.10000000000000142
242,82800,1.0,19.5,862.25,-3.5500000000000007,-0.05000000000000071
243,0,1.0,19.45,676.0,-3.799999999999999,0.1999999999999993
244,3600,1.0,19.65,704.0,-4.124999999999998,0.27500000000000213
245,7200,1.0,19.925,813.0,-4.5,0.0
246,10800,1.0,19.925,1109.5,-4.65,-0.25
247,14400,1.0,19.675,1091.25,-4.825000000000001,-0.10833299999999824
248,18000,1.0,19.566667000000002,1109.666667,-5.0666670000000025,-0.14166700000000176
249,21600,1.0,19.425,1149.5,-5.275,-0.10000000000000142
250,25200,1.0,19.325,1161.0,-5.324999999999999,0.02500000000000213
251,28800,1.0,19.35,1169.75,-5.225000000000001,0.29999999999999716
252,32400,1.0,19.65,1040.75,-5.174999999999999,0.40000000000000213
253,36000,1.0,20.05,1169.75,-4.550000000000001,0.07499999999999929
254,39600,1.0,20.125,1019.75,-3.9250000000000007,-0.5
255,43200,1.0,19.625,649.75,-3.0,-0.07499999999999929
256,46800,1.0,19.55,724.25,-2.375,0.05000000000000071
257,50400,1.0,19.6,724.5,-1.5750000000000028,-0.02500000000000213
258,54000,1.0,19.575,645.25,-0.8249999999999993,0.02500000000000213
259,57600,1.0,19.6,616.75,-0.375,-0.05000000000000071
260,61200,1.0,19.55,602.5,-0.1999999999999993,0.05000000000000071
261,64800,1.0,19.6,686.5,-0.375,-0.02500000000000213
262,68400,1.0,19.575,656.75,-0.8249999999999993,-0.09999999999999787
263,72000,1.0,19.475,660.0,-1.2000000000000028,-0.07500000000000284
264,75600,1.0,19.4,691.0,-1.5499999999999972,-0.02499999999999858
265,79200,1.0,19.375,672.0,-1.9499999999999993,0.3249999999999993
266,82800,1.0,19.7,730.5,-2.724999999999998,0.4499999999999993
267,85326,0.0,19.7,730.5,-2.724999999999998,0.0
268,85331,1.0,19.7,730.5,-2.724999999999998,0.0
269,85333,0.0,19.7,730.5,-2.724999999999998,0.0
270,85364,1.0,19.7,730.5,-2.724999999999998,0.0
271,85368,0.0,19.7,730.5,-2.724999999999998,0.0
272,85371,1.0,19.7,730.5,-2.724999999999998,0.0
273,85375,0.0,19.7,730.5,-2.724999999999998,0.0
274,85378,1.0,19.7,730.5,-2.724999999999998,0.0
275,85380,0.0,19.7,730.5,-2.724999999999998,0.0
276,85396,1.0,19.7,730.5,-2.724999999999998,0.0
277,85419,0.0,19.7,730.5,-2.724999999999998,0.0
278,85420,1.0,19.7,730.5,-2.724999999999998,0.0
279,85424,0.0,19.7,730.5,-2.724999999999998,0.0
280,85428,1.0,19.7,730.5,-2.724999999999998,0.0
281,85440,0.0,19.7,730.5,-2.724999999999998,0.0
282,85442,1.0,19.7,730.5,-2.724999999999998,0.0
283,85449,0.0,19.7,730.5,-2.724999999999998,0.0
284,85450,1.0,19.7,730.5,-2.724999999999998,0.0
285,0,1.0,20.15,788.5,-3.5,0.11666700000000318
286,3600,1.0,20.266667,1147.0,-3.933334000000002,-0.19166700000000247
287,7200,1.0,20.075,1238.0,-4.050000000000001,-0.09999999999999787
288,10800,1.0,19.975,1223.5,-4.075000000000001,-0.125
289,14400,1.0,19.85,1210.75,-4.075000000000001,-0.10000000000000142
290,18000,1.0,19.75,1183.0,-4.199999999999999,-0.10000000000000142
291,21600,1.0,19.65,1163.75,-4.399999999999999,0.07500000000000284
292,25200,1.0,19.725,1162.0,-4.725000000000001,0.3999999999999986
293,28800,1.0,20.125,1024.5,-4.975,-0.375
294,32400,1.0,19.75,577.0,-4.199999999999999,-0.6000000000000014
295,36000,1.0,19.15,459.0,-2.75,-0.2749999999999986
296,39600,1.0,18.875,471.5,-1.7749999999999986,-0.07499999999999929
297,43200,1.0,18.8,512.75,-0.5749999999999993,0.02499999999999858
298,46800,1.0,18.825,542.0,-0.02499999999999858,0.07499999999999929
299,50400,1.0,18.9,559.75,-0.04999999999999716,0.1750000000000007
300,54000,1.0,19.075,546.25,0.27500000000000213,0.125
301,57600,1.0,19.2,571.333333,0.6333330000000004,0.05000000000000071
302,61200,1.0,19.25,676.25,0.4750000000000014,0.1999999999999993
303,64800,1.0,19.45,851.25,-0.02499999999999858,0.02500000000000213
304,68400,1.0,19.475,851.75,-0.4750000000000014,-0.07500000000000284
305,72000,1.0,19.4,873.666667,-0.8666669999999996,0.0
306,75600,1.0,19.4,921.5,-1.2249999999999979,0.15000000000000213
307,79200,1.0,19.55,978.0,-1.8249999999999993,0.47499999999999787
308,82800,1.0,20.025,1013.25,-2.875,0.5750000000000028
309,0,1.0,20.6,1273.75,-4.050000000000001,0.04999999999999716
310,3600,1.0,20.65,1437.75,-4.574999999999999,-0.1999999999999993
311,7200,1.0,20.45,1315.0,-4.699999999999999,-0.1999999999999993
312,10800,1.0,20.25,1213.25,-4.75,-0.125
313,14400,1.0,20.125,1171.75,-4.85,-0.058332999999997526
314,18000,1.0,20.066667000000002,1218.0,-5.0333340000000035,-0.21666700000000105
315,21600,1.0,19.85,1147.0,-5.050000000000001,-0.02500000000000213
316,25200,1.0,19.825,1047.5,-5.225,0.25
317,28800,1.0,20.075,998.75,-5.149999999999999,0.3249999999999993
318,32400,1.0,20.4,869.0,-4.849999999999998,-0.625
319,36000,1.0,19.775,510.25,-3.299999999999997,-0.4499999999999993
320,39600,1.0,19.325,477.0,-1.9250000000000007,0.07499999999999929
321,43200,1.0,19.4,519.5,-0.9499999999999993,0.05000000000000071
322,46800,1.0,19.45,557.5,-0.1750000000000007,0.05000000000000071
323,50400,1.0,19.5,563.25,0.4499999999999993,0.07499999999999929
324,54000,1.0,19.575,565.0,0.9750000000000014,0.07499999999999929
325,57600,1.0,19.65,600.5,1.375,0.0
326,61200,1.0,19.65,662.5,1.4000000000000021,-0.04999999999999716
327,64800,1.0,19.6,667.75,1.2249999999999979,-0.05000000000000071
328,68400,1.0,19.55,650.75,0.8999999999999986,-0.05000000000000071
329,72000,1.0,19.5,645.5,0.4499999999999993,0.0
330,75600,1.0,19.5,644.75,0.10000000000000142,0.1999999999999993
331,79200,1.0,19.7,714.75,-0.3249999999999993,0.4250000000000007
332,82800,1.0,20.125,749.25,-1.1750000000000007,0.3249999999999993
333,0,1.0,20.45,740.75,-1.8249999999999993,0.0
334,3600,1.0,20.45,906.0,-2.1750000000000007,-0.125
335,7200,1.0,20.325,956.0,-2.375,-0.125
336,10800,1.0,20.2,948.5,-2.474999999999998,-0.05000000000000071
337,14400,1.0,20.15,924.5,-2.724999999999998,-0.04999999999999716
338,18000,1.0,20.1,903.333333,-3.033332999999999,-0.07500000000000284
339,21600,1.0,20.025,920.75,-3.224999999999998,0.07500000000000284
340,25200,1.0,20.1,910.75,-3.5,-0.10000000000000142
341,28800,1.0,20.0,605.5,-3.3000000000000007,-0.125
342,32400,1.0,19.875,503.75,-2.7749999999999986,0.125
343,36000,1.0,20.0,563.25,-2.0,0.0
344,39600,1.0,20.0,561.25,-0.9750000000000014,-0.05000000000000071
345,43200,1.0,19.95,550.75,0.27500000000000213,-0.05000000000000071
346,46800,1.0,19.9,556.0,1.1000000000000014,0.07500000000000284
347,50400,1.0,19.975,571.75,1.6749999999999972,0.09999999999999787
348,54000,1.0,20.075,568.75,2.1999999999999993,0.02500000000000213
349,57600,1.0,20.1,563.5,2.474999999999998,0.0
350,61200,1.0,20.1,589.5,2.424999999999997,0.0
351,64800,1.0,20.1,590.25,2.099999999999998,0.0
352,68400,1.0,20.1,610.0,1.75,0.0
353,72000,1.0,20.1,599.0,1.375,0.0
354,75600,1.0,20.1,587.75,0.75,0.0
355,79200,1.0,20.1,580.75,0.3999999999999986,0.0
356,82800,1.0,20.1,568.5,0.0,0.0
357,0,1.0,20.1,574.5,-0.25,0.0
358,3600,1.0,20.1,571.666667,-0.533332999999999,0.0
359,7200,1.0,20.1,550.25,-0.9500000000000028,0.0
360,10800,1.0,20.1,544.0,-1.3000000000000007,-0.02500000000000213
361,14400,1.0,20.075,530.0,-1.4749999999999979,-0.07499999999999929
362,18000,1.0,20.0,511.0,-1.6999999999999993,0.0
363,21600,1.0,20.0,497.25,-2.0249999999999986,-0.02499999999999858
364,25200,1.0,19.975,494.5,-2.25,-0.07500000000000284
365,28800,1.0,19.9,501.0,-2.049999999999997,0.0
366,32400,1.0,19.9,507.25,-1.4749999999999979,0.0
367,36000,1.0,19.9,510.5,-0.5249999999999986,0.0
368,39600,1.0,19.9,530.5,0.5750000000000028,0.02500000000000213
369,43200,1.0,19.925,513.75,1.625,0.07499999999999929
370,46800,1.0,20.0,529.0,2.3000000000000007,0.10000000000000142
371,50400,1.0,20.1,530.75,2.799999999999997,0.125
372,54000,1.0,20.225,546.25,3.1999999999999993,0.125
373,57600,1.0,20.35,580.25,3.349999999999998,0.04999999999999716
374,61200,1.0,20.4,665.5,3.125,0.0
375,64800,1.0,20.4,719.25,2.875,0.0
376,68400,1.0,20.4,720.0,2.4750000000000014,0.07500000000000284
377,72000,1.0,20.475,744.75,1.875,0.04999999999999716
378,75600,1.0,20.525,813.0,1.3250000000000028,0.07500000000000284
379,79200,1.0,20.6,867.75,1.0499999999999972,0.0
380,0,1.0,20.9,989.0,0.4250000000000007,0.3000000000000007
381,3600,1.0,21.2,1112.0,-0.3999999999999986,0.0
382,7200,1.0,21.2,1144.0,-0.8999999999999986,0.0
383,10800,1.0,21.2,1084.5,-1.3499999999999979,-0.09999999999999787
384,14400,1.0,21.1,982.0,-1.625,0.0
385,18000,1.0,21.1,936.25,-1.9250000000000007,-0.07500000000000284
386,21600,1.0,21.025,971.25,-2.3249999999999993,-0.02499999999999858
387,25200,1.0,21.0,1010.5,-2.6000000000000014,0.1750000000000007
388,28800,1.0,21.175,1109.75,-2.9499999999999993,0.09999999999999787
389,32400,1.0,21.275,747.0,-2.799999999999997,-0.3999999999999986
390,36000,1.0,20.875,482.5,-1.8249999999999993,-0.1750000000000007
391,39600,1.0,20.7,467.75,-0.75,0.02500000000000213
392,43200,1.0,20.725,574.5,0.25,0.1999999999999993
393,46800,1.0,20.925,582.0,1.0999999999999979,0.125
394,50400,1.0,21.05,583.75,1.7749999999999986,0.18333299999999753
395,54000,1.0,21.233333,628.0,2.3000000000000007,0.11666700000000318
396,57600,1.0,21.35,722.75,2.75,0.07499999999999929
397,61200,1.0,21.425,745.25,2.7749999999999986,0.07499999999999929
398,64800,1.0,21.5,730.25,2.5749999999999993,0.0
399,68400,1.0,21.5,818.0,2.1750000000000007,0.0
400,72000,1.0,21.5,1020.25,1.7749999999999986,0.05000000000000071
401,75600,1.0,21.55,1314.25,1.25,0.05000000000000071
402,79200,1.0,21.6,1457.0,0.7249999999999979,0.0
403,82800,1.0,21.6,1310.25,0.375,-0.05000000000000071
404,0,1.0,21.55,1222.25,0.22499999999999787,0.25
405,3600,1.0,21.8,1617.75,-0.4499999999999993,0.26666700000000176
406,7200,1.0,22.066667000000002,1578.666667,-1.2333340000000028,-0.016667000000001764
407,10800,1.0,22.05,1430.5,-1.5,0.02499999999999858
408,14400,1.0,22.075,1332.75,-1.8999999999999986,-0.07499999999999929
409,18000,1.0,22.0,1321.75,-2.125,-0.05000000000000071
410,21600,1.0,21.95,1254.5,-2.3999999999999986,-0.07499999999999929
411,25200,1.0,21.875,1210.75,-2.8249999999999993,-0.07499999999999929
412,28800,1.0,21.8,1271.75,-3.0,-0.02500000000000213
413,32400,1.0,21.775,1315.75,-2.849999999999998,0.15833299999999895
414,36000,1.0,21.933332999999998,1349.666667,-2.633332999999997,0.016667000000001764
415,39600,1.0,21.95,915.5,-1.5500000000000007,-0.14999999999999858
416,43200,1.0,21.8,579.5,-0.10000000000000142,0.0
417,46800,1.0,21.8,508.5,0.8249999999999993,0.02499999999999858
418,50400,1.0,21.825,458.75,1.625,0.125
419,54000,1.0,21.95,442.75,2.2250000000000014,0.1750000000000007
420,57600,1.0,22.125,433.25,2.6499999999999986,0.375
421,61200,1.0,22.5,422.0,2.6000000000000014,0.0
422,68400,1.0,22.4,430.25,2.025000000000002,-0.02499999999999858
423,72000,1.0,22.375,433.75,1.5,-0.07499999999999929
424,75600,1.0,22.3,447.25,1.0249999999999986,0.0
425,79200,1.0,22.3,472.0,0.5749999999999993,-0.07499999999999929
426,82800,1.0,22.225,481.0,0.3249999999999993,-0.02500000000000213
427,0,1.0,22.2,463.5,-0.05000000000000071,0.10000000000000142
428,3100,0.0,22.2,463.5,-0.05000000000000071,0.0
429,3101,1.0,22.2,463.5,-0.05000000000000071,0.0
430,3104,0.0,22.2,463.5,-0.05000000000000071,0.0
431,3105,1.0,22.2,463.5,-0.05000000000000071,0.0
432,3106,0.0,22.2,463.5,-0.05000000000000071,0.0
433,3117,1.0,22.2,463.5,-0.05000000000000071,0.0
434,3118,0.0,22.2,463.5,-0.05000000000000071,0.0
435,3146,1.0,22.2,463.5,-0.05000000000000071,0.0
436,3148,0.0,22.2,463.5,-0.05000000000000071,0.0
437,3160,1.0,22.2,463.5,-0.05000000000000071,0.0
438,3161,0.0,22.2,463.5,-0.05000000000000071,0.0
439,3166,1.0,22.2,463.5,-0.05000000000000071,0.0
440,3242,0.0,22.2,463.5,-0.05000000000000071,0.0
441,3243,1.0,22.2,463.5,-0.05000000000000071,0.0
442,3244,0.0,22.2,463.5,-0.05000000000000071,0.0
443,3246,1.0,22.2,463.5,-0.05000000000000071,0.0
444,3248,0.0,22.2,463.5,-0.05000000000000071,0.0
445,3338,1.0,22.2,463.5,-0.05000000000000071,0.0
446,3339,0.0,22.2,463.5,-0.05000000000000071,0.0
447,3600,0.0,22.3,492.0,-0.5500000000000007,0.2749999999999986
448,4400,1.0,22.3,492.0,-0.5500000000000007,0.0
449,4620,0.0,22.3,492.0,-0.5500000000000007,0.0
450,7200,0.0,22.575,701.5,-1.2249999999999979,0.05000000000000071
451,10800,0.0,22.625,854.0,-1.5500000000000007,-0.07499999999999929
452,14400,0.0,22.55,690.25,-1.8000000000000007,-0.07499999999999929
453,18000,0.0,22.475,603.0,-1.9750000000000014,-0.07500000000000284
454,21600,0.0,22.4,582.75,-2.224999999999998,-0.07499999999999929
455,25200,0.0,22.325,580.25,-2.599999999999998,-0.02499999999999858
456,28800,0.0,22.3,606.75,-2.900000000000002,-0.07499999999999929
457,32400,0.0,22.225,582.25,-2.8000000000000007,0.14999999999999858
458,36000,0.0,22.375,691.0,-2.2749999999999986,-0.07499999999999929
459,37134,1.0,22.375,691.0,-2.2749999999999986,0.0
460,39600,1.0,22.3,468.333333,-1.0666670000000025,0.0
461,64800,1.0,22.95,406.0,1.9750000000000014,0.1999999999999993
462,68400,1.0,23.15,396.25,2.400000000000002,-0.09999999999999787
463,72000,1.0,23.05,400.0,1.8249999999999993,-0.05000000000000071
464,75600,1.0,23.0,406.0,1.25,0.0
465,79200,1.0,23.0,400.25,0.6750000000000007,-0.05000000000000071
466,82800,1.0,22.95,401.75,0.1999999999999993,0.05000000000000071
467,83628,0.0,22.95,401.75,0.1999999999999993,0.0
468,0,0.0,23.0,460.25,-0.4499999999999993,0.10000000000000142
